X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
8.7860600,45.5503900,2,,0,0
9.8568900,45.5706700,2,,0,0
9.9228600,45.6157200,2,,0,0
10.2289700,45.5525000,2,,0,0
15.9007500,41.6376700,2,,0,0
8.3084700,44.1575300,1,50,0,0
11.8625600,43.4565300,1,70,0,0
11.8633300,43.4555600,1,70,0,0
11.1456400,44.5103900,1,70,0,0
11.5950600,44.4934200,1,90,0,0
11.6360300,44.4908300,1,90,0,0
11.6501100,44.4854400,1,90,0,0
11.7653300,44.4158300,1,90,0,0
11.8881400,43.5113600,1,50,0,0
10.2012500,45.6486400,2,,0,0
14.0232500,41.0775800,2,,0,0
12.7902800,43.9489700,1,50,0,0
12.9302800,43.8879200,1,50,0,0
12.9348600,43.9013600,1,50,0,0
13.5095600,43.5450800,1,70,0,0
11.7915000,44.3228100,2,,0,0
10.9006100,43.5620600,1,50,0,0
15.6983900,41.1799200,1,130,0,0
7.4714200,44.9149700,2,,0,0
10.3852500,43.4426900,2,,0,0
12.8463900,42.2810800,2,,0,0
7.6257500,44.9778100,2,,0,0
11.0273600,43.7368600,1,70,0,0
10.7345800,45.5292500,1,50,0,0
10.9546700,44.5308100,2,,0,0
14.1988100,41.0989400,1,70,0,0
14.3254400,41.0521700,2,,0,0
7.7992800,45.3306900,2,,0,0
11.0104700,44.4695300,2,,0,0
10.7772800,44.5977200,1,70,0,0
8.7804200,45.5723600,2,,0,0
9.2153300,45.7070600,2,,0,0
9.3635000,45.5189400,2,,0,0
11.2502800,44.4922500,1,90,0,0
12.0121900,45.8685600,2,,0,0
11.3216100,44.5010600,2,,0,0
10.2643900,45.4981900,4,130,0,0
10.1865800,45.5200300,4,130,0,0
10.0766700,45.5641900,4,130,0,0
10.0190600,45.5748600,4,130,0,0
9.9296100,45.6146900,4,130,0,0
9.9121900,45.6205600,4,130,0,0
9.8698300,45.6299400,4,130,0,0
9.7624400,45.6530800,4,130,0,0
9.6901900,45.6663100,4,130,0,0
9.6302800,45.6495600,4,130,0,0
9.5515800,45.6127500,4,130,0,0
9.5131400,45.5998900,4,130,0,0
9.4329700,45.5824200,4,130,0,0
9.4063600,45.5773300,4,130,0,0
9.3699400,45.5712200,4,130,0,0
9.3686900,45.5708300,4,130,0,0
9.4737500,45.5900600,4,130,0,0
9.5309200,45.6055600,4,130,0,0
9.6078300,45.6368600,4,130,0,0
9.6548300,45.6629700,4,130,0,0
9.7409700,45.6566900,4,130,0,0
9.8461100,45.6350000,4,130,0,0
9.8883600,45.6256900,4,130,0,0
9.9119200,45.6205000,4,130,0,0
9.9987500,45.5785600,4,130,0,0
10.0592200,45.5672800,4,130,0,0
10.1569400,45.5291400,4,130,0,0
11.2056900,43.5614200,1,50,0,0
11.2186400,44.4762200,1,50,0,0
11.2439400,44.5651900,1,90,0,0
11.9186700,42.6739400,1,90,0,0
11.7561400,43.4831700,1,50,0,0
13.6034700,42.4816900,1,80,0,0
13.6034700,42.4815000,2,80,0,0
13.5032500,43.2367200,1,50,0,0
13.4260300,43.2500800,1,50,0,0
13.5794700,43.4625600,1,50,0,0
13.5728100,43.4725600,1,50,0,0
13.7045600,41.2601100,1,90,0,0
11.4374200,44.7328600,1,70,0,0
11.7617200,44.4110800,1,90,0,0
11.6022500,44.4914200,1,70,0,0
11.9416900,44.8203300,1,70,0,0
11.9548600,44.8221900,1,70,0,0
12.5335300,43.8975000,1,50,0,0
7.7795800,44.3377500,1,50,0,0
10.1698100,44.8837500,2,,0,0
9.0480600,45.3340300,2,,0,0
7.8665800,45.4560300,2,,0,0
8.5258100,45.8081100,2,,0,0
8.7751400,45.5481700,2,,0,0
8.8566400,45.6037200,2,,0,0
8.9259700,45.5717800,2,,0,0
8.9760800,45.7777800,2,,0,0
9.2018900,45.7962800,2,,0,0
9.8527200,45.5106900,2,,0,0
14.0207500,41.0812200,2,,0,0
17.5486700,40.3000300,2,,0,0
18.0689700,40.3654700,2,,0,0
18.1792200,40.3342200,2,,0,0
11.7076700,44.3618100,2,,0,0
11.5412200,44.9428600,2,,0,0
11.7912800,46.1495800,1,50,0,0
12.6268900,45.9681100,2,,0,0
11.7693600,45.6974700,2,,0,0
10.3153900,43.6758900,1,70,0,0
12.5885300,42.2377200,1,130,0,0
11.3642800,44.5035600,2,,0,0
13.5032500,43.2396100,1,50,0,0
9.1223300,39.2076400,1,50,0,0
9.1302200,39.2365800,1,50,0,0
9.1316700,39.2052800,1,50,0,0
9.1521400,39.1958300,1,50,0,0
10.3066700,43.6354200,1,70,0,0
10.3134200,43.6385300,1,70,0,0
10.7571700,43.7571900,1,50,0,0
10.7768300,44.6071100,1,70,0,0
10.8791700,44.5121400,1,60,0,0
11.5638900,45.2641400,1,50,0,0
12.0995000,41.9550800,1,70,0,0
12.9225000,43.8909700,1,30,0,0
12.9229200,43.8911900,1,30,0,0
8.3530800,44.5995300,2,,0,0
8.3535600,44.6017800,2,,0,0
7.5156700,44.9922800,2,,0,0
7.7749400,45.1356400,2,,0,0
9.0835600,45.4306700,2,,0,0
10.0807800,45.4181700,2,,0,0
10.8499700,45.0964400,2,,0,0
9.1858100,45.7682200,2,,0,0
15.9259200,41.6371700,2,,0,0
11.2630600,43.7826400,2,,0,0
11.6918900,44.3447800,2,,0,0
11.7129400,44.3458300,2,,0,0
11.2679700,44.4797200,2,,0,0
11.4632500,45.2318300,2,,0,0
14.3174700,41.0555000,4,130,0,0
14.2785000,41.0921900,4,130,0,0
14.1902800,41.1513100,4,130,0,0
14.0913900,41.2898900,4,130,0,0
13.9149200,41.4261400,4,130,0,0
13.8106700,41.4556900,4,130,0,0
13.7069400,41.4871100,4,130,0,0
13.5235600,41.5432500,4,130,0,0
13.3227500,41.6160300,4,130,0,0
13.2694700,41.6362500,4,130,0,0
13.1318900,41.7141700,4,130,0,0
13.0285300,41.7488600,4,130,0,0
12.9494700,41.7607800,4,130,0,0
12.8448900,41.7898300,4,130,0,0
12.8056700,41.8227200,4,130,0,0
12.7506900,41.9076700,4,130,0,0
12.7261100,41.9392500,4,130,0,0
12.6230800,42.1455800,4,130,0,0
12.6052500,42.1765000,4,130,0,0
12.5526400,42.2630300,4,130,0,0
12.4709700,42.3603600,4,130,0,0
12.4268300,42.4317500,4,130,0,0
7.6301700,45.0944700,1,70,0,0
10.0809400,45.4185800,2,,0,0
10.4158600,45.5115800,2,,0,0
10.2010800,45.6490000,2,,0,0
6.6963600,45.1196100,1,70,0,0
6.7133300,45.0866400,2,70,0,0
11.2920000,44.5045800,2,,0,0
11.1913900,44.5703100,1,60,0,0
11.3085600,43.7650800,2,,0,0
8.2835300,44.1552800,1,50,0,0
10.3532200,43.5956700,1,50,0,0
10.5624200,45.3611900,1,70,0,0
11.1743300,43.8181100,1,100,0,0
11.1823300,43.8130000,1,100,0,0
11.7665300,43.1850000,1,60,0,0
11.8933600,42.2675000,1,50,0,0
11.9221700,45.0641900,1,70,0,0
13.7665300,41.2465000,1,90,0,0
14.1366100,41.0914400,1,60,0,0
15.5181100,38.1246700,1,50,0,0
15.5729400,38.2352500,1,50,0,0
11.2289400,44.5335600,2,,0,0
7.8027800,45.0256700,2,,0,0
9.9850300,45.2734700,1,50,0,0
7.9045000,45.4694400,2,,0,0
8.8761700,45.5523100,2,,0,0
8.6645000,45.8953100,2,,0,0
10.2016100,45.6240600,2,,0,0
10.4040000,45.5524700,2,,0,0
16.3103100,41.2265600,2,,0,0
11.2711400,44.5189200,2,,0,0
11.3272800,44.4970000,2,,0,0
11.3576900,44.4875600,2,,0,0
11.3624400,44.5026100,2,,0,0
11.3633300,44.5481700,2,,0,0
11.3687500,44.5924200,2,,0,0
12.8537800,45.9163300,2,,0,0
9.2556900,45.4355600,2,,0,0
9.9500300,44.5383600,2,,0,0
9.9525600,44.5349400,2,,0,0
10.6540000,45.4441900,1,50,0,0
11.7922200,43.1806900,1,50,0,0
12.3536400,45.7039400,1,50,0,0
10.7169200,45.1317500,1,70,0,0
8.7489200,45.6464400,1,90,0,0
9.1897500,45.5093600,3,50,0,0
14.2791400,40.9367200,2,,0,0
11.1798900,44.6545000,1,70,0,0
10.7371400,45.1337800,2,,0,0
8.8306900,45.5068300,1,110,0,0
8.8240300,45.5130600,2,110,0,0
11.5645800,43.5175000,1,50,0,0
8.8240000,45.5134400,1,110,0,0
8.8305800,45.5072200,2,110,0,0
11.3619400,44.5026700,2,,0,0
11.5180600,43.8964200,1,50,0,0
13.5351100,43.5211700,1,70,0,0
13.5309700,43.5261100,1,70,0,0
10.3709400,43.7444700,2,,0,0
7.8874200,45.4528600,1,90,0,0
10.8165300,43.7319700,1,70,0,0
11.1028300,44.4668100,1,50,0,0
11.4257800,42.9643100,1,50,0,0
11.5483300,43.0839200,1,50,0,0
11.5691400,43.5469200,1,50,0,0
11.5806900,43.5482200,1,50,0,0
11.5936100,43.5544200,1,50,0,0
11.6782800,44.4301900,1,50,0,0
11.6833600,44.4291700,1,50,0,0
12.1245800,46.0716700,1,50,0,0
12.1426100,46.0669700,1,50,0,0
12.2619400,42.5970000,1,60,0,0
12.4104400,43.9760600,1,80,0,0
14.1322200,41.1733300,1,80,0,0
15.2025800,37.7841100,1,50,0,0
15.2033900,37.8014700,1,50,0,0
8.5378300,39.3103100,2,,0,0
10.4614700,43.7252200,2,,0,0
10.7644400,43.8851400,2,,0,0
10.9811700,43.8533600,2,,0,0
10.9903100,43.8671400,2,,0,0
10.1408600,43.9825800,3,50,0,0
11.1643900,44.4108300,2,,0,0
11.2481700,44.3991400,2,,0,0
7.4680600,45.0415800,2,,0,0
7.4694400,45.0419400,2,,0,0
7.7615600,45.1397800,2,,0,0
7.7688900,44.9685600,2,,0,0
7.7708600,44.9673300,2,,0,0
7.8375000,44.9221700,2,,0,0
10.7898300,45.1891700,2,,0,0
7.8787200,45.4533600,2,,0,0
8.3130600,45.6824200,2,,0,0
9.2143900,45.4675800,2,,0,0
9.1894400,45.5087800,3,50,0,0
9.1753100,45.5232200,2,,0,0
9.1367800,45.6149400,2,,0,0
9.5170300,45.5260600,2,,0,0
12.7499200,43.2912200,2,,0,0
14.6231900,37.0396900,2,,0,0
18.3965300,40.3073100,2,,0,0
11.6963100,44.3470600,2,,0,0
11.5983300,44.3983300,2,,0,0
11.4241400,44.4981900,2,,0,0
11.4355600,44.5015000,2,,0,0
11.3095800,44.5929700,2,,0,0
11.8403900,44.3031100,2,,0,0
12.2592800,45.7128300,3,50,0,0
9.6693100,45.0614700,2,,0,0
8.6741700,45.8741700,2,,0,0
11.2759700,44.6212500,1,90,0,0
10.9108900,43.7322800,1,70,0,0
8.7121900,45.6024400,1,110,0,0
10.2440300,44.8186100,1,90,0,0
10.1122500,45.7993600,1,70,0,0
10.1215300,45.8166900,2,70,0,0
9.1808900,45.4572200,2,,0,0
10.5663900,45.3262500,1,50,0,0
8.8252800,45.6589400,2,,0,0
11.8305600,43.4968900,1,50,0,0
11.1937200,43.3998900,1,90,0,0
11.1616700,43.4136100,1,90,0,0
11.1608300,43.4143100,1,90,0,0
11.1591400,43.4558900,1,90,0,0
11.1971900,43.5948300,1,90,0,0
11.1994400,43.5913300,1,90,0,0
11.2016700,43.5255300,1,90,0,0
10.4079200,43.6195800,1,50,0,0
11.2086900,43.6651400,1,90,0,0
11.2684400,43.7369200,1,130,0,0
8.0552800,44.8113900,1,70,0,0
11.0842500,44.4421900,1,50,0,0
10.6110800,45.1369200,1,70,0,0
14.1457800,40.9136900,1,30,0,0
11.8109700,43.3316700,1,70,0,0
11.8208300,43.4786100,1,50,0,0
11.8231100,43.3013100,1,70,0,0
11.8261100,43.2780600,1,70,0,0
11.8580300,43.3874200,1,50,0,0
12.9857200,43.1750300,1,50,0,0
12.9833600,43.1794400,1,50,0,0
12.9811400,43.1796100,1,50,0,0
13.4910000,43.2641100,1,50,0,0
13.5035600,43.2558900,1,50,0,0
13.5705600,43.2313900,1,60,0,0
13.5775000,43.2338900,1,60,0,0
13.6501900,43.1821100,1,90,0,0
13.6575300,43.2709400,1,50,0,0
13.6793300,43.2582500,1,50,0,0
13.6836100,43.2554400,1,50,0,0
13.7405000,43.1405800,1,90,0,0
14.1664200,42.4370300,1,50,0,0
14.1763600,42.4450800,1,50,0,0
11.5121100,43.9005300,1,60,0,0
11.4050800,45.7208900,2,,0,0
7.2502200,44.8132800,1,50,0,0
7.8787800,45.3079200,2,,0,0
9.0496700,45.3321400,2,,0,0
10.0941700,45.2741100,2,,0,0
8.4638600,45.4540800,2,,0,0
8.8234700,45.4546900,2,,0,0
9.5671100,45.4915000,2,,0,0
11.2556400,44.5283100,4,130,0,0
11.2958900,44.5242500,4,130,0,0
11.3475300,44.5293600,4,130,0,0
11.3770000,44.5149400,4,130,0,0
11.4204400,44.4811900,4,130,0,0
11.4362500,44.4805600,4,130,0,0
11.5830300,44.4335800,4,130,0,0
11.7307200,44.3846900,4,130,0,0
11.8045800,44.3573100,4,130,0,0
11.8184700,44.3529400,4,130,0,0
11.8880600,44.3304200,4,130,0,0
12.0778900,44.2571100,4,130,0,0
12.2097200,44.2012200,4,130,0,0
12.2695300,44.1759200,4,130,0,0
12.3841400,44.1241700,4,130,0,0
12.4532800,44.0927500,4,130,0,0
11.9617200,45.4005600,4,130,0,0
11.8546100,45.3391700,4,130,0,0
11.8136400,45.3005300,4,130,0,0
11.7745000,45.2443900,4,130,0,0
11.7735800,45.1286900,4,130,0,0
11.7456700,45.0872200,4,130,0,0
11.7048900,45.0349200,4,130,0,0
11.6053300,44.9310800,4,130,0,0
11.5699700,44.8713900,4,130,0,0
11.5535300,44.8025000,4,130,0,0
11.4835600,44.6925800,4,130,0,0
11.4077200,44.6030000,4,130,0,0
11.3652800,44.5383300,4,130,0,0
13.9301100,42.7717800,4,130,0,0
13.9465600,42.6630000,4,130,0,0
14.0219200,42.6160000,4,130,0,0
14.1131700,42.5345000,4,130,0,0
14.1284200,42.4310800,4,130,0,0
13.9287800,42.0482200,2,,0,0
13.9204400,42.0497500,2,,0,0
18.1846700,40.3475800,2,,0,0
11.3674200,44.4826400,2,,0,0
11.3732500,44.4996100,2,,0,0
12.1750000,44.1663900,2,,0,0
12.8027800,43.6888600,2,,0,0
12.8145000,43.6912200,2,,0,0
15.3082200,37.8826400,1,50,0,0
12.0526400,45.8582500,1,50,0,0
10.0168100,44.0477800,2,,0,0
10.9123100,43.9334400,2,,0,0
7.5774400,45.0526400,3,70,0,0
12.7965800,43.6863900,1,50,0,0
12.7983300,43.6872200,1,50,0,0
12.8304400,42.2141100,1,60,0,0
11.1805600,43.8100600,2,,0,0
11.3627200,45.8126100,1,70,0,0
8.4889400,39.2921700,1,50,0,0
9.9075800,44.3493100,1,50,0,0
10.9118100,43.9318100,2,,0,0
12.6268600,45.9676900,2,,0,0
11.2994700,43.4881900,1,90,0,0
11.1228900,43.7982200,1,50,0,0
9.8422200,44.2006700,1,50,0,0
7.7880000,45.5931400,1,110,0,0
8.8420800,45.7248300,1,50,0,0
10.9528600,44.7041400,1,90,0,0
11.2544200,44.3225000,1,130,0,0
11.2508300,44.3119200,2,130,0,0
13.4313100,41.2646100,1,70,0,0
13.5064200,41.6759200,1,90,0,0
11.8057200,43.3856100,1,70,0,0
12.9731700,43.1815800,1,50,0,0
13.3876900,42.7631900,1,50,0,0
13.2727500,43.0525000,1,50,0,0
13.2723900,43.0538600,1,50,0,0
13.2732800,43.0545600,1,50,0,0
13.3750000,43.1663900,1,50,0,0
13.3772800,43.1811100,1,60,0,0
13.4750800,43.1833300,1,50,0,0
13.4790300,43.1849400,1,50,0,0
13.4834200,43.1865000,1,50,0,0
13.5038900,43.1914700,1,50,0,0
13.5167500,43.2090800,1,50,0,0
13.5680800,43.2314700,1,60,0,0
13.5721100,43.2316100,1,60,0,0
13.5740300,43.2321900,1,60,0,0
13.5761100,43.2332500,1,60,0,0
15.5572200,38.1975000,2,,0,0
13.5792800,41.2518300,1,50,0,0
13.7457200,41.3578300,1,70,0,0
11.4288900,43.7708900,1,90,0,0
11.4341400,43.6385800,1,50,0,0
11.4386100,43.7700000,1,90,0,0
11.4774700,43.6197200,1,50,0,0
12.4759700,43.8613600,1,50,0,0
11.0251100,44.6566400,2,,0,0
12.9159700,43.9120000,2,,0,0
10.2097200,43.9695600,2,,0,0
7.6034200,44.9603900,2,,0,0
9.9505300,44.2957200,3,50,0,0
9.1213100,45.4451400,2,,0,0
9.1376400,45.4674200,2,,0,0
9.7166100,45.6960300,2,,0,0
9.7133600,45.6907500,2,,0,0
9.0846400,45.4311900,2,,0,0
11.1800000,43.8093100,2,,0,0
10.2914700,45.4897200,4,130,0,0
10.4899200,45.4525800,4,130,0,0
10.5925600,45.4355300,4,130,0,0
10.6742500,45.4300300,4,130,0,0
10.8243300,45.4169700,4,130,0,0
10.5425000,45.4450000,4,130,0,0
10.3648900,45.4727500,4,130,0,0
10.8843900,45.4136700,4,130,0,0
10.7219200,45.4295300,4,130,0,0
7.7880300,45.5933100,1,110,0,0
11.7967800,45.0525000,1,70,0,0
9.1445000,45.4853300,2,,0,0
10.5107200,43.4933300,1,30,0,0
13.8160300,41.4709700,1,70,0,0
13.8441400,41.5188300,1,70,0,0
12.4394400,42.7633900,1,50,0,0
13.0570800,43.2064700,1,50,0,0
13.3348300,43.2825000,1,50,0,0
13.3480000,43.2688600,1,50,0,0
13.3589200,43.1649700,1,50,0,0
13.3611700,43.1670300,1,50,0,0
13.3729400,43.2416700,1,50,0,0
13.3781400,43.1449200,1,50,0,0
13.4714700,43.1275600,1,50,0,0
13.5075000,43.2454700,1,50,0,0
13.5158900,43.2508300,1,40,0,0
13.5199400,43.2517200,1,40,0,0
13.4925000,43.2630000,1,50,0,0
13.5722200,43.1841100,1,50,0,0
13.5743900,43.1860000,1,50,0,0
13.5761900,43.1878600,1,50,0,0
15.1559200,41.9207500,1,90,0,0
15.1634400,41.9194200,1,70,0,0
9.1342500,45.0691700,2,,0,0
8.4571900,45.3502500,1,60,0,0
11.1891100,43.7841100,1,60,0,0
10.8465000,45.3803100,1,70,0,0
11.1978300,43.7921400,1,60,0,0
11.1997800,43.7726700,1,50,0,0
18.3454200,39.7924700,2,,0,0
12.3966400,42.4584400,4,130,0,0
12.5085600,42.2863900,4,130,0,0
12.6032500,42.1896100,4,130,0,0
12.6194700,42.1119700,4,130,0,0
12.7255600,41.9393300,4,130,0,0
12.7503300,41.9080300,4,130,0,0
12.8022800,41.8279700,4,130,0,0
12.8054700,41.8227800,4,130,0,0
12.8440300,41.7901100,4,130,0,0
12.8925800,41.7731100,4,130,0,0
12.9488900,41.7606900,4,130,0,0
13.1026100,41.7282800,4,130,0,0
13.2323900,41.6565600,4,130,0,0
13.2918600,41.6266900,4,130,0,0
13.4753300,41.5468300,4,130,0,0
13.6549200,41.5092800,4,130,0,0
13.7804700,41.4622200,4,130,0,0
13.8649700,41.4435600,4,130,0,0
14.0644400,41.3355000,4,130,0,0
14.1628300,41.1809200,4,130,0,0
14.2442500,41.1100800,4,130,0,0
14.2910000,41.0831400,4,130,0,0
14.8321900,41.0944700,3,50,0,0
13.4763900,43.3547200,1,50,0,0
10.9621100,43.5995000,2,,0,0
10.9755000,43.6030800,2,,0,0
10.7967200,43.7198300,1,50,0,0
10.7928600,43.6862500,2,,0,0
10.8361400,43.6946400,2,,0,0
11.2866400,43.1453900,1,70,0,0
7.5767800,45.0525600,3,70,0,0
8.6658300,45.8954700,2,,0,0
8.6741100,45.8749700,2,,0,0
8.6748900,45.8742500,2,,0,0
9.0472200,45.5376100,2,,0,0
9.1120300,45.5272200,3,50,0,0
8.9760000,45.6455300,2,,0,0
9.1757500,45.5236900,2,,0,0
8.0977800,45.2302800,2,,0,0
7.9033100,45.4693300,2,,0,0
7.8788100,45.4528600,2,,0,0
7.8676700,45.4565600,2,,0,0
9.1336400,45.0695800,2,,0,0
9.1185000,44.9785000,3,50,0,0
9.2047500,45.0392500,2,,0,0
9.3980800,45.2544700,2,,0,0
9.9507800,44.2949700,3,50,0,0
10.3718600,43.7439400,2,,0,0
10.4620600,43.7250600,2,,0,0
10.7643100,43.8855600,2,,0,0
10.9903900,43.8666900,2,,0,0
10.9910000,43.8666700,2,,0,0
10.9811400,43.8526700,2,,0,0
11.3088900,43.7650600,2,,0,0
12.2618300,42.5954400,1,60,0,0
11.7721900,43.1778600,1,50,0,0
13.7037500,41.2575000,3,50,0,0
14.0210600,41.0806900,2,,0,0
14.0235800,41.0769700,2,,0,0
14.3047200,41.0815000,2,,0,0
14.2788900,40.9368300,2,,0,0
14.6232800,37.0403300,2,,0,0
14.6228600,37.0399400,2,,0,0
14.6301400,37.0541700,2,,0,0
14.6304200,37.0545800,2,,0,0
14.6307200,37.0542500,2,,0,0
16.8793100,40.4413900,2,,0,0
17.3660000,40.4399200,2,,0,0
17.5493100,40.3000300,2,,0,0
17.5660000,40.3066100,2,,0,0
18.1791100,40.3344400,2,,0,0
18.2529200,39.9065800,2,,0,0
18.3046900,39.9649700,2,,0,0
18.1333900,40.3877200,2,,0,0
16.5348300,41.1290000,2,,0,0
16.2943100,41.2405000,2,,0,0
15.9260600,41.6374400,2,,0,0
15.9014400,41.6376400,2,,0,0
15.9010000,41.6374200,2,,0,0
15.8931400,41.6123600,2,,0,0
15.8926400,41.6118300,2,,0,0
15.8931100,41.6120600,2,,0,0
13.5032200,43.2376400,1,50,0,0
13.5032500,43.2386100,1,50,0,0
13.5040300,43.2426900,1,50,0,0
13.5052500,43.2532200,1,50,0,0
13.6496400,43.2870300,2,,0,0
13.6497200,43.2874700,2,,0,0
13.5022200,43.2757500,1,50,0,0
13.4232800,43.2500800,1,50,0,0
13.4247500,43.2501100,1,50,0,0
13.4197500,43.2501400,1,50,0,0
13.4181700,43.2501700,1,50,0,0
13.3761100,43.1755600,1,60,0,0
13.3746100,43.1682500,1,50,0,0
13.3778900,43.1468300,1,50,0,0
13.3784400,43.1434400,1,50,0,0
13.3790800,43.1416700,1,50,0,0
13.2432200,43.1666900,1,50,0,0
13.2424400,43.1655800,1,50,0,0
13.2401900,43.1616700,1,50,0,0
13.3712200,43.2409200,1,50,0,0
13.3491700,43.2678300,1,50,0,0
13.2505800,43.1727200,1,50,0,0
13.2510800,43.1741100,1,50,0,0
13.2512800,43.1746700,1,50,0,0
13.3359400,43.2828100,1,50,0,0
12.9152800,43.9124700,2,,0,0
12.4681400,44.1289200,1,110,0,0
11.8398300,44.3033900,2,,0,0
11.3579400,44.4872800,2,,0,0
11.3681400,44.4781400,2,,0,0
11.3655600,44.5386100,4,130,0,0
11.3922800,44.5792800,4,130,0,0
11.4753300,44.6821700,4,130,0,0
11.5502200,44.7821700,4,130,0,0
11.5678900,44.8524400,4,130,0,0
11.5702200,44.9001400,4,130,0,0
11.6870800,45.0149700,4,130,0,0
11.7331900,45.0709700,4,130,0,0
11.7621700,45.1113600,4,130,0,0
11.7747500,45.2206900,4,130,0,0
11.7880800,45.2759400,4,130,0,0
11.8332800,45.3255600,4,130,0,0
11.9512200,45.3749700,4,130,0,0
11.3632800,44.5483300,2,,0,0
11.3687500,44.5926900,2,,0,0
11.3783300,44.6478300,2,,0,0
11.3478600,44.6425000,2,,0,0
11.3095800,44.5928300,2,,0,0
11.2297200,44.5332800,2,,0,0
11.2480600,44.3983100,2,,0,0
11.2707500,44.5190300,2,,0,0
11.2911900,44.5047200,2,,0,0
11.3218100,44.5013900,2,,0,0
11.2929400,44.4866100,2,,0,0
11.2724400,44.4734700,2,,0,0
11.2665300,44.4793100,2,,0,0
11.1277800,44.5125800,2,,0,0
11.0340800,44.4793300,2,,0,0
11.0104200,44.4696900,2,,0,0
11.0205800,44.5320600,2,,0,0
10.9026900,44.6342200,2,,0,0
10.8396700,45.1669700,2,,0,0
10.7369400,45.1338900,2,,0,0
11.5427800,44.9425300,2,,0,0
11.5421400,44.9428900,2,,0,0
11.5754200,45.6426700,2,,0,0
10.2226100,45.5997800,3,70,0,0
9.9230800,45.6162200,2,,0,0
9.7135600,45.6911100,2,,0,0
9.7677200,45.7477800,2,,0,0
9.3597200,45.5183300,2,,0,0
9.5668900,45.6917200,2,,0,0
9.2230800,45.7533100,2,,0,0
9.1851100,45.7686700,2,,0,0
8.9311400,44.4088600,2,,0,0
11.3672500,44.4828300,2,,0,0
11.3656400,44.4856100,2,,0,0
11.7152800,44.3643100,2,,0,0
11.7126400,44.3458300,2,,0,0
11.4769400,44.4446700,2,,0,0
8.8258100,45.6591700,2,,0,0
8.8254200,45.6592500,2,,0,0
9.1557800,45.4928100,1,70,0,0
9.0282500,45.3807500,3,50,0,0
9.1530600,45.1816400,2,,0,0
9.1467500,45.1844200,2,,0,0
13.5118600,41.2258300,1,60,0,0
11.7072200,44.3616700,2,,0,0
11.5913900,44.4019700,2,,0,0
11.5978900,44.3984700,2,,0,0
10.6717800,43.8155000,2,,0,0
10.6724400,43.8156400,2,,0,0
12.2011700,41.9153600,3,50,0,0
12.2000800,41.9160000,3,50,0,0
13.6697500,41.5255000,1,60,0,0
13.0574200,43.2072200,1,50,0,0
13.3585000,43.2579400,1,50,0,0
13.3627500,43.2855300,1,50,0,0
13.6824400,43.2479400,1,50,0,0
13.6823600,43.2475800,1,50,0,0
13.6870800,43.2570300,1,50,0,0
13.6942800,43.2250300,1,50,0,0
13.7215300,43.2737800,1,50,0,0
9.8575800,44.8444700,1,90,0,0
9.8575300,44.8444200,1,90,0,0
9.8768300,44.8698600,1,90,0,0
12.8663900,43.8821400,1,50,0,0
8.5989700,44.6180300,2,,0,0
12.3458300,41.7365600,2,,0,0
12.3698600,41.7550000,2,,0,0
12.3836900,41.7656100,2,,0,0
12.5702200,41.8522500,2,,0,0
12.5755300,41.8948300,2,,0,0
18.1259200,40.3907200,2,,0,0
9.3474700,45.3355800,4,130,0,0
9.4341700,45.2845000,4,130,0,0
9.5656400,45.1887500,4,130,0,0
9.6784200,45.1164700,4,130,0,0
9.7287200,45.0712800,4,130,0,0
9.7748600,45.0244200,4,130,0,0
9.8839400,44.9716900,4,130,0,0
10.0771900,44.8910600,4,130,0,0
10.2043300,44.8706900,4,130,0,0
10.2518300,44.8606900,4,130,0,0
10.3212500,44.8440800,4,130,0,0
10.4694700,44.7916700,4,130,0,0
10.6167200,44.7319400,4,130,0,0
10.8259400,44.6739400,4,130,0,0
10.8677500,44.6458900,4,130,0,0
10.9625300,44.5851400,4,130,0,0
11.1660600,44.5197500,4,130,0,0
12.4189400,44.1126900,4,130,0,0
12.2995800,44.1634400,4,130,0,0
12.2324200,44.1921400,4,130,0,0
12.1038900,44.2483300,4,130,0,0
11.9138900,44.3202800,4,130,0,0
11.8415600,44.3452200,4,130,0,0
11.7998100,44.3589400,4,130,0,0
11.7556400,44.3759400,4,130,0,0
11.6222200,44.4195600,4,130,0,0
11.4352500,44.4806700,4,130,0,0
11.4233900,44.4807500,4,130,0,0
11.3746100,44.5173600,4,130,0,0
11.3476400,44.5294200,4,130,0,0
11.3013100,44.5246400,4,130,0,0
11.2527500,44.5274200,4,130,0,0
11.1242800,46.6783600,1,70,0,0
13.5243900,41.5524200,1,50,0,0
11.5647200,43.5486100,1,50,0,0
9.0482800,39.3783300,1,90,0,0
11.9213300,45.6071900,2,,0,0
10.4048300,43.6183900,1,50,0,0
11.2662800,43.7792500,1,50,0,0
9.9718600,44.0642200,1,50,0,0
9.9493300,44.2846100,1,60,0,0
9.1112200,45.6651400,2,,0,0
9.1507500,45.9559700,1,50,0,0
9.1800000,45.9677500,1,50,0,0
9.1958900,45.9736900,1,50,0,0
10.3447200,44.8611100,1,90,0,0
10.8223600,45.6185000,1,50,0,0
12.4273300,43.1892200,1,50,0,0
18.3036100,40.2066100,1,50,0,0
18.3068300,40.2076900,1,50,0,0
16.8384700,41.0177800,1,130,0,0
13.7187800,43.2105300,1,50,0,0
